REEF_SITE,TRANSECT_NO,YEAR,MONTH,SURVEY_DATE,GROWTH_FORM,BLEACH_STATUS,ABUNDANCE
ATL,2,2018,MAR,29/03/18,Solitary,FB,0
ATL,2,2018,MAR,29/03/18,Solitary,PB,0
ATL,2,2018,MAR,29/03/18,Solitary,H,15
ATL,3,2018,MAR,29/03/18,Massive,FB,0
ATL,3,2018,MAR,29/03/18,Massive,PB,7
ATL,3,2018,MAR,29/03/18,Massive,H,316
ATL,3,2018,MAR,29/03/18,Branching,FB,0
ATL,3,2018,MAR,29/03/18,Branching,PB,7
ATL,3,2018,MAR,29/03/18,Branching,H,19
ATL,3,2018,MAR,29/03/18,Plate,FB,0
ATL,3,2018,MAR,29/03/18,Plate,PB,1
ATL,3,2018,MAR,29/03/18,Plate,H,116
ATL,3,2018,MAR,29/03/18,Solitary,FB,0
ATL,3,2018,MAR,29/03/18,Solitary,PB,0
ATL,3,2018,MAR,29/03/18,Solitary,H,2
HK,1,2018,MAR,16/03/18,Massive,FB,1
HK,1,2018,MAR,16/03/18,Massive,PB,18
HK,1,2018,MAR,16/03/18,Massive,H,48
HK,1,2018,MAR,16/03/18,Branching,FB,0
HK,1,2018,MAR,16/03/18,Branching,PB,4
HK,1,2018,MAR,16/03/18,Branching,H,19
HK,1,2018,MAR,16/03/18,Plate,FB,0
HK,1,2018,MAR,16/03/18,Plate,PB,8
HK,1,2018,MAR,16/03/18,Plate,H,31
HK,1,2018,MAR,16/03/18,Solitary,FB,0
HK,1,2018,MAR,16/03/18,Solitary,PB,1
HK,1,2018,MAR,16/03/18,Solitary,H,3
HK,2,2018,MAR,16/03/18,Massive,FB,1
HK,2,2018,MAR,16/03/18,Massive,PB,14
HK,2,2018,MAR,16/03/18,Massive,H,60
HK,2,2018,MAR,16/03/18,Branching,FB,0
HK,2,2018,MAR,16/03/18,Branching,PB,3
HK,2,2018,MAR,16/03/18,Branching,H,24
HK,2,2018,MAR,16/03/18,Plate,FB,0
HK,2,2018,MAR,16/03/18,Plate,PB,2
HK,2,2018,MAR,16/03/18,Plate,H,22
HK,2,2018,MAR,16/03/18,Solitary,FB,0
HK,2,2018,MAR,16/03/18,Solitary,PB,0
HK,2,2018,MAR,16/03/18,Solitary,H,5
HK,3,2018,MAR,16/03/18,Massive,FB,0
HK,3,2018,MAR,16/03/18,Massive,PB,16
HK,3,2018,MAR,16/03/18,Massive,H,59
HK,3,2018,MAR,16/03/18,Branching,FB,0
HK,3,2018,MAR,16/03/18,Branching,PB,14
HK,3,2018,MAR,16/03/18,Branching,H,28
HK,3,2018,MAR,16/03/18,Plate,FB,0
HK,3,2018,MAR,16/03/18,Plate,PB,4
HK,3,2018,MAR,16/03/18,Plate,H,17
HK,3,2018,MAR,16/03/18,Solitary,FB,0
HK,3,2018,MAR,16/03/18,Solitary,PB,0
HK,3,2018,MAR,16/03/18,Solitary,H,0
HY,1,2018,MAR,27/03/18,Massive,FB,0
HY,1,2018,MAR,27/03/18,Massive,PB,40
HY,1,2018,MAR,27/03/18,Massive,H,125
HY,1,2018,MAR,27/03/18,Branching,FB,0
HY,1,2018,MAR,27/03/18,Branching,PB,8
HY,1,2018,MAR,27/03/18,Branching,H,7
HY,1,2018,MAR,27/03/18,Plate,FB,0
HY,1,2018,MAR,27/03/18,Plate,PB,0
HY,1,2018,MAR,27/03/18,Plate,H,35
HY,1,2018,MAR,27/03/18,Solitary,FB,0
HY,1,2018,MAR,27/03/18,Solitary,PB,1
HY,1,2018,MAR,27/03/18,Solitary,H,3
HY,2,2018,MAR,27/03/18,Massive,FB,4
HY,2,2018,MAR,27/03/18,Massive,PB,38
HY,2,2018,MAR,27/03/18,Massive,H,121
HY,2,2018,MAR,27/03/18,Branching,FB,0
HY,2,2018,MAR,27/03/18,Branching,PB,5
HY,2,2018,MAR,27/03/18,Branching,H,5
HY,2,2018,MAR,27/03/18,Plate,FB,0
HY,2,2018,MAR,27/03/18,Plate,PB,0
HY,2,2018,MAR,27/03/18,Plate,H,29
HY,2,2018,MAR,27/03/18,Solitary,FB,0
HY,2,2018,MAR,27/03/18,Solitary,PB,0
HY,2,2018,MAR,27/03/18,Solitary,H,6
HY,3,2018,MAR,27/03/18,Massive,FB,3
HY,3,2018,MAR,27/03/18,Massive,PB,24
HY,3,2018,MAR,27/03/18,Massive,H,155
HY,3,2018,MAR,27/03/18,Branching,FB,1
HY,3,2018,MAR,27/03/18,Branching,PB,5
HY,3,2018,MAR,27/03/18,Branching,H,15
HY,3,2018,MAR,27/03/18,Plate,FB,0
HY,3,2018,MAR,27/03/18,Plate,PB,1
HY,3,2018,MAR,27/03/18,Plate,H,39
HY,3,2018,MAR,27/03/18,Solitary,FB,0
HY,3,2018,MAR,27/03/18,Solitary,PB,0
HY,3,2018,MAR,27/03/18,Solitary,H,0
ATL,1,2018,APR,5/04/18,Massive,FB,0
ATL,1,2018,APR,5/04/18,Massive,PB,31
ATL,1,2018,APR,5/04/18,Massive,H,263
ATL,1,2018,APR,5/04/18,Branching,FB,0
ATL,1,2018,APR,5/04/18,Branching,PB,7
ATL,1,2018,APR,5/04/18,Branching,H,3
ATL,1,2018,APR,5/04/18,Plate,FB,0
ATL,1,2018,APR,5/04/18,Plate,PB,4
ATL,1,2018,APR,5/04/18,Plate,H,127
ATL,1,2018,APR,5/04/18,Solitary,FB,0
ATL,1,2018,APR,5/04/18,Solitary,PB,0
ATL,1,2018,APR,5/04/18,Solitary,H,7
ATL,2,2018,APR,5/04/18,Massive,FB,0
ATL,2,2018,APR,5/04/18,Massive,PB,40
ATL,2,2018,APR,5/04/18,Massive,H,279
ATL,2,2018,APR,5/04/18,Branching,FB,0
ATL,2,2018,APR,5/04/18,Branching,PB,1
ATL,2,2018,APR,5/04/18,Branching,H,6
ATL,2,2018,APR,5/04/18,Plate,FB,0
ATL,2,2018,APR,5/04/18,Plate,PB,36
ATL,2,2018,APR,5/04/18,Plate,H,154
ATL,2,2018,APR,5/04/18,Solitary,FB,0
ATL,2,2018,APR,5/04/18,Solitary,PB,1
ATL,2,2018,APR,5/04/18,Solitary,H,14
ATL,3,2018,APR,5/04/18,Massive,FB,0
ATL,3,2018,APR,5/04/18,Massive,PB,43
ATL,3,2018,APR,5/04/18,Massive,H,274
ATL,3,2018,APR,5/04/18,Branching,FB,0
ATL,3,2018,APR,5/04/18,Branching,PB,1
ATL,3,2018,APR,5/04/18,Branching,H,8
ATL,3,2018,APR,5/04/18,Plate,FB,0
ATL,3,2018,APR,5/04/18,Plate,PB,17
ATL,3,2018,APR,5/04/18,Plate,H,166
ATL,3,2018,APR,5/04/18,Solitary,FB,0
ATL,3,2018,APR,5/04/18,Solitary,PB,0
ATL,3,2018,APR,5/04/18,Solitary,H,10
ATL,1,2018,APR,19/04/18,Massive,FB,0
ATL,1,2018,APR,19/04/18,Massive,PB,5
ATL,1,2018,APR,19/04/18,Massive,H,392
ATL,1,2018,APR,19/04/18,Branching,FB,1
ATL,1,2018,APR,19/04/18,Branching,PB,1
ATL,1,2018,APR,19/04/18,Branching,H,2
ATL,1,2018,APR,19/04/18,Plate,FB,0
ATL,1,2018,APR,19/04/18,Plate,PB,0
ATL,1,2018,APR,19/04/18,Plate,H,130
ATL,1,2018,APR,19/04/18,Solitary,FB,0
ATL,1,2018,APR,19/04/18,Solitary,PB,0
ATL,1,2018,APR,19/04/18,Solitary,H,4
ATL,2,2018,APR,19/04/18,Massive,FB,0
ATL,2,2018,APR,19/04/18,Massive,PB,2
ATL,2,2018,APR,19/04/18,Massive,H,648
ATL,2,2018,APR,19/04/18,Branching,FB,0
ATL,2,2018,APR,19/04/18,Branching,PB,4
ATL,2,2018,APR,19/04/18,Branching,H,13
ATL,2,2018,APR,19/04/18,Plate,FB,0
ATL,2,2018,APR,19/04/18,Plate,PB,0
ATL,2,2018,APR,19/04/18,Plate,H,140
ATL,2,2018,APR,19/04/18,Solitary,FB,0
ATL,2,2018,APR,19/04/18,Solitary,PB,2
ATL,2,2018,APR,19/04/18,Solitary,H,15
ATL,3,2018,APR,19/04/18,Massive,FB,1
ATL,3,2018,APR,19/04/18,Massive,PB,18
ATL,3,2018,APR,19/04/18,Massive,H,601
ATL,3,2018,APR,19/04/18,Branching,FB,0
ATL,3,2018,APR,19/04/18,Branching,PB,3
ATL,3,2018,APR,19/04/18,Branching,H,5
ATL,3,2018,APR,19/04/18,Plate,FB,0
ATL,3,2018,APR,19/04/18,Plate,PB,0
ATL,3,2018,APR,19/04/18,Plate,H,146
ATL,3,2018,APR,19/04/18,Solitary,FB,0
ATL,3,2018,APR,19/04/18,Solitary,PB,2
ATL,3,2018,APR,19/04/18,Solitary,H,8
HK,1,2018,APR,11/04/18,Massive,FB,0
HK,1,2018,APR,11/04/18,Massive,PB,11
HK,1,2018,APR,11/04/18,Massive,H,112
HK,1,2018,APR,11/04/18,Branching,FB,0
HK,1,2018,APR,11/04/18,Branching,PB,37
HK,1,2018,APR,11/04/18,Branching,H,88
HK,1,2018,APR,11/04/18,Plate,FB,0
HK,1,2018,APR,11/04/18,Plate,PB,1
HK,1,2018,APR,11/04/18,Plate,H,14
HK,1,2018,APR,11/04/18,Solitary,FB,0
HK,1,2018,APR,11/04/18,Solitary,PB,1
HK,1,2018,APR,11/04/18,Solitary,H,13
KM,1,2018,APR,17/04/18,Massive,FB,0
KM,1,2018,APR,17/04/18,Massive,PB,4
KM,1,2018,APR,17/04/18,Massive,H,341
KM,1,2018,APR,17/04/18,Branching,FB,0
KM,1,2018,APR,17/04/18,Branching,PB,1
KM,1,2018,APR,17/04/18,Branching,H,24
KM,1,2018,APR,17/04/18,Plate,FB,0
KM,1,2018,APR,17/04/18,Plate,PB,2
KM,1,2018,APR,17/04/18,Plate,H,117
KM,1,2018,APR,17/04/18,Solitary,FB,0
KM,1,2018,APR,17/04/18,Solitary,PB,0
KM,1,2018,APR,17/04/18,Solitary,H,13
KM,2,2018,APR,17/04/18,Massive,FB,0
KM,2,2018,APR,17/04/18,Massive,PB,8
KM,2,2018,APR,17/04/18,Massive,H,381
KM,2,2018,APR,17/04/18,Branching,FB,0
KM,2,2018,APR,17/04/18,Branching,PB,10
KM,2,2018,APR,17/04/18,Branching,H,71
KM,2,2018,APR,17/04/18,Plate,FB,0
KM,2,2018,APR,17/04/18,Plate,PB,14
KM,2,2018,APR,17/04/18,Plate,H,147
KM,2,2018,APR,17/04/18,Solitary,FB,0
KM,2,2018,APR,17/04/18,Solitary,PB,0
KM,2,2018,APR,17/04/18,Solitary,H,12
KM,3,2018,APR,17/04/18,Massive,FB,0
KM,3,2018,APR,17/04/18,Massive,PB,5
KM,3,2018,APR,17/04/18,Massive,H,350
KM,3,2018,APR,17/04/18,Branching,FB,0
KM,3,2018,APR,17/04/18,Branching,PB,3
KM,3,2018,APR,17/04/18,Branching,H,32
KM,3,2018,APR,17/04/18,Plate,FB,0
KM,3,2018,APR,17/04/18,Plate,PB,19
KM,3,2018,APR,17/04/18,Plate,H,204
KM,3,2018,APR,17/04/18,Solitary,FB,0
KM,3,2018,APR,17/04/18,Solitary,PB,0
KM,3,2018,APR,17/04/18,Solitary,H,23
KM,1,2018,APR,27/04/18,Massive,FB,0
KM,1,2018,APR,27/04/18,Massive,PB,12
KM,1,2018,APR,27/04/18,Massive,H,195
KM,1,2018,APR,27/04/18,Branching,FB,0
KM,1,2018,APR,27/04/18,Branching,PB,0
KM,1,2018,APR,27/04/18,Branching,H,7
KM,1,2018,APR,27/04/18,Plate,FB,0
KM,1,2018,APR,27/04/18,Plate,PB,1
KM,1,2018,APR,27/04/18,Plate,H,50
KM,1,2018,APR,27/04/18,Solitary,FB,0
KM,1,2018,APR,27/04/18,Solitary,PB,0
KM,1,2018,APR,27/04/18,Solitary,H,10
KM,2,2018,APR,27/04/18,Massive,FB,1
KM,2,2018,APR,27/04/18,Massive,PB,20
KM,2,2018,APR,27/04/18,Massive,H,232
KM,2,2018,APR,27/04/18,Branching,FB,0
KM,2,2018,APR,27/04/18,Branching,PB,3
KM,2,2018,APR,27/04/18,Branching,H,4
KM,2,2018,APR,27/04/18,Plate,FB,0
KM,2,2018,APR,27/04/18,Plate,PB,2
KM,2,2018,APR,27/04/18,Plate,H,56
KM,2,2018,APR,27/04/18,Solitary,FB,0
KM,2,2018,APR,27/04/18,Solitary,PB,0
KM,2,2018,APR,27/04/18,Solitary,H,8
KM,3,2018,APR,27/04/18,Massive,FB,2
KM,3,2018,APR,27/04/18,Massive,PB,16
KM,3,2018,APR,27/04/18,Massive,H,342
KM,3,2018,APR,27/04/18,Branching,FB,0
KM,3,2018,APR,27/04/18,Branching,PB,0
KM,3,2018,APR,27/04/18,Branching,H,17
KM,3,2018,APR,27/04/18,Plate,FB,0
KM,3,2018,APR,27/04/18,Plate,PB,2
KM,3,2018,APR,27/04/18,Plate,H,81
KM,3,2018,APR,27/04/18,Solitary,FB,0
KM,3,2018,APR,27/04/18,Solitary,PB,0
KM,3,2018,APR,27/04/18,Solitary,H,2
HK,1,2018,MAY,11/05/18,Massive,FB,6
HK,1,2018,MAY,11/05/18,Massive,PB,54
HK,1,2018,MAY,11/05/18,Massive,H,196
HK,1,2018,MAY,11/05/18,Branching,FB,0
HK,1,2018,MAY,11/05/18,Branching,PB,0
HK,1,2018,MAY,11/05/18,Branching,H,0
HK,1,2018,MAY,11/05/18,Plate,FB,0
HK,1,2018,MAY,11/05/18,Plate,PB,9
HK,1,2018,MAY,11/05/18,Plate,H,46
HK,1,2018,MAY,11/05/18,Solitary,FB,1
HK,1,2018,MAY,11/05/18,Solitary,PB,3
HK,1,2018,MAY,11/05/18,Solitary,H,13
HK,1,2018,MAY,16/05/18,Massive,FB,6
HK,1,2018,MAY,16/05/18,Massive,PB,61
HK,1,2018,MAY,16/05/18,Massive,H,293
HK,1,2018,MAY,16/05/18,Branching,FB,0
HK,1,2018,MAY,16/05/18,Branching,PB,2
HK,1,2018,MAY,16/05/18,Branching,H,7
HK,1,2018,MAY,16/05/18,Plate,FB,6
HK,1,2018,MAY,16/05/18,Plate,PB,19
HK,1,2018,MAY,16/05/18,Plate,H,69
HK,1,2018,MAY,16/05/18,Solitary,FB,0
HK,1,2018,MAY,16/05/18,Solitary,PB,3
HK,1,2018,MAY,16/05/18,Solitary,H,7
HK,2,2018,MAY,16/05/18,Massive,FB,1
HK,2,2018,MAY,16/05/18,Massive,PB,40
HK,2,2018,MAY,16/05/18,Massive,H,203
HK,2,2018,MAY,16/05/18,Branching,FB,0
HK,2,2018,MAY,16/05/18,Branching,PB,0
HK,2,2018,MAY,16/05/18,Branching,H,2
HK,2,2018,MAY,16/05/18,Plate,FB,0
HK,2,2018,MAY,16/05/18,Plate,PB,27
HK,2,2018,MAY,16/05/18,Plate,H,106
HK,2,2018,MAY,16/05/18,Solitary,FB,0
HK,2,2018,MAY,16/05/18,Solitary,PB,4
HK,2,2018,MAY,16/05/18,Solitary,H,18
HK,3,2018,MAY,16/05/18,Massive,FB,3
HK,3,2018,MAY,16/05/18,Massive,PB,64
HK,3,2018,MAY,16/05/18,Massive,H,184
HK,3,2018,MAY,16/05/18,Branching,FB,0
HK,3,2018,MAY,16/05/18,Branching,PB,3
HK,3,2018,MAY,16/05/18,Branching,H,1
HK,3,2018,MAY,16/05/18,Plate,FB,0
HK,3,2018,MAY,16/05/18,Plate,PB,17
HK,3,2018,MAY,16/05/18,Plate,H,68
HK,3,2018,MAY,16/05/18,Solitary,FB,2
HK,3,2018,MAY,16/05/18,Solitary,PB,3
HK,3,2018,MAY,16/05/18,Solitary,H,2
HK,1,2018,MAY,25/05/18,Massive,FB,2
HK,1,2018,MAY,25/05/18,Massive,PB,86
HK,1,2018,MAY,25/05/18,Massive,H,305
HK,1,2018,MAY,25/05/18,Branching,FB,0
HK,1,2018,MAY,25/05/18,Branching,PB,18
HK,1,2018,MAY,25/05/18,Branching,H,87
HK,1,2018,MAY,25/05/18,Plate,FB,0
HK,1,2018,MAY,25/05/18,Plate,PB,11
HK,1,2018,MAY,25/05/18,Plate,H,69
HK,1,2018,MAY,25/05/18,Solitary,FB,0
HK,1,2018,MAY,25/05/18,Solitary,PB,9
HK,1,2018,MAY,25/05/18,Solitary,H,48
HK,2,2018,MAY,25/05/18,Massive,FB,1
HK,2,2018,MAY,25/05/18,Massive,PB,88
HK,2,2018,MAY,25/05/18,Massive,H,300
HK,2,2018,MAY,25/05/18,Branching,FB,1
HK,2,2018,MAY,25/05/18,Branching,PB,17
HK,2,2018,MAY,25/05/18,Branching,H,91
HK,2,2018,MAY,25/05/18,Plate,FB,0
HK,2,2018,MAY,25/05/18,Plate,PB,3
HK,2,2018,MAY,25/05/18,Plate,H,39
HK,2,2018,MAY,25/05/18,Solitary,FB,0
HK,2,2018,MAY,25/05/18,Solitary,PB,5
HK,2,2018,MAY,25/05/18,Solitary,H,12
HK,3,2018,MAY,25/05/18,Massive,FB,2
HK,3,2018,MAY,25/05/18,Massive,PB,76
HK,3,2018,MAY,25/05/18,Massive,H,301
HK,3,2018,MAY,25/05/18,Branching,FB,1
HK,3,2018,MAY,25/05/18,Branching,PB,39
HK,3,2018,MAY,25/05/18,Branching,H,126
HK,3,2018,MAY,25/05/18,Plate,FB,0
HK,3,2018,MAY,25/05/18,Plate,PB,3
HK,3,2018,MAY,25/05/18,Plate,H,46
HK,3,2018,MAY,25/05/18,Solitary,FB,2
HK,3,2018,MAY,25/05/18,Solitary,PB,19
HK,3,2018,MAY,25/05/18,Solitary,H,26
HK,1,2018,MAY,29/05/18,Massive,FB,3
HK,1,2018,MAY,29/05/18,Massive,PB,98
HK,1,2018,MAY,29/05/18,Massive,H,291
HK,1,2018,MAY,29/05/18,Branching,FB,0
HK,1,2018,MAY,29/05/18,Branching,PB,1
HK,1,2018,MAY,29/05/18,Branching,H,5
HK,1,2018,MAY,29/05/18,Plate,FB,0
HK,1,2018,MAY,29/05/18,Plate,PB,3
HK,1,2018,MAY,29/05/18,Plate,H,21
HK,1,2018,MAY,29/05/18,Solitary,FB,0
HK,1,2018,MAY,29/05/18,Solitary,PB,3
HK,1,2018,MAY,29/05/18,Solitary,H,11
HK,2,2018,MAY,29/05/18,Massive,FB,5
HK,2,2018,MAY,29/05/18,Massive,PB,116
HK,2,2018,MAY,29/05/18,Massive,H,304
HK,2,2018,MAY,29/05/18,Branching,FB,0
HK,2,2018,MAY,29/05/18,Branching,PB,1
HK,2,2018,MAY,29/05/18,Branching,H,13
HK,2,2018,MAY,29/05/18,Plate,FB,1
HK,2,2018,MAY,29/05/18,Plate,PB,7
HK,2,2018,MAY,29/05/18,Plate,H,41
HK,2,2018,MAY,29/05/18,Solitary,FB,1
HK,2,2018,MAY,29/05/18,Solitary,PB,3
HK,2,2018,MAY,29/05/18,Solitary,H,2
HK,3,2018,MAY,29/05/18,Massive,FB,3
HK,3,2018,MAY,29/05/18,Massive,PB,122
HK,3,2018,MAY,29/05/18,Massive,H,281
HK,3,2018,MAY,29/05/18,Branching,FB,0
HK,3,2018,MAY,29/05/18,Branching,PB,3
HK,3,2018,MAY,29/05/18,Branching,H,8
HK,3,2018,MAY,29/05/18,Plate,FB,0
HK,3,2018,MAY,29/05/18,Plate,PB,8
HK,3,2018,MAY,29/05/18,Plate,H,40
HK,3,2018,MAY,29/05/18,Solitary,FB,2
HK,3,2018,MAY,29/05/18,Solitary,PB,6
HK,3,2018,MAY,29/05/18,Solitary,H,10
HS,1,2018,MAY,15/05/18,Massive,FB,0
HS,1,2018,MAY,15/05/18,Massive,PB,84
HS,1,2018,MAY,15/05/18,Massive,H,189
HS,1,2018,MAY,15/05/18,Branching,FB,0
HS,1,2018,MAY,15/05/18,Branching,PB,4
HS,1,2018,MAY,15/05/18,Branching,H,3
HS,1,2018,MAY,15/05/18,Plate,FB,1
HS,1,2018,MAY,15/05/18,Plate,PB,48
HS,1,2018,MAY,15/05/18,Plate,H,97
HS,1,2018,MAY,15/05/18,Solitary,FB,0
HS,1,2018,MAY,15/05/18,Solitary,PB,2
HS,1,2018,MAY,15/05/18,Solitary,H,1
HS,1,2018,MAY,22/05/18,Massive,FB,2
HS,1,2018,MAY,22/05/18,Massive,PB,42
HS,1,2018,MAY,22/05/18,Massive,H,342
HS,1,2018,MAY,22/05/18,Branching,FB,0
HS,1,2018,MAY,22/05/18,Branching,PB,3
HS,1,2018,MAY,22/05/18,Branching,H,17
HS,1,2018,MAY,22/05/18,Plate,FB,0
HS,1,2018,MAY,22/05/18,Plate,PB,2
HS,1,2018,MAY,22/05/18,Plate,H,44
HS,1,2018,MAY,22/05/18,Solitary,FB,0
HS,1,2018,MAY,22/05/18,Solitary,PB,0
HS,1,2018,MAY,22/05/18,Solitary,H,8
HS,2,2018,MAY,22/05/18,Massive,FB,1
HS,2,2018,MAY,22/05/18,Massive,PB,40
HS,2,2018,MAY,22/05/18,Massive,H,311
HS,2,2018,MAY,22/05/18,Branching,FB,0
HS,2,2018,MAY,22/05/18,Branching,PB,1
HS,2,2018,MAY,22/05/18,Branching,H,7
HS,2,2018,MAY,22/05/18,Plate,FB,0
HS,2,2018,MAY,22/05/18,Plate,PB,2
HS,2,2018,MAY,22/05/18,Plate,H,75
HS,2,2018,MAY,22/05/18,Solitary,FB,0
HS,2,2018,MAY,22/05/18,Solitary,PB,1
HS,2,2018,MAY,22/05/18,Solitary,H,7
HS,3,2018,MAY,22/05/18,Massive,FB,0
HS,3,2018,MAY,22/05/18,Massive,PB,37
HS,3,2018,MAY,22/05/18,Massive,H,277
HS,3,2018,MAY,22/05/18,Branching,FB,0
HS,3,2018,MAY,22/05/18,Branching,PB,2
HS,3,2018,MAY,22/05/18,Branching,H,9
HS,3,2018,MAY,22/05/18,Plate,FB,0
HS,3,2018,MAY,22/05/18,Plate,PB,0
HS,3,2018,MAY,22/05/18,Plate,H,93
HS,3,2018,MAY,22/05/18,Solitary,FB,0
HS,3,2018,MAY,22/05/18,Solitary,PB,5
HS,3,2018,MAY,22/05/18,Solitary,H,7
KM,1,2018,MAY,18/05/18,Massive,FB,0
KM,1,2018,MAY,18/05/18,Massive,PB,20
KM,1,2018,MAY,18/05/18,Massive,H,501
KM,1,2018,MAY,18/05/18,Branching,FB,0
KM,1,2018,MAY,18/05/18,Branching,PB,2
KM,1,2018,MAY,18/05/18,Branching,H,12
KM,1,2018,MAY,18/05/18,Plate,FB,0
KM,1,2018,MAY,18/05/18,Plate,PB,15
KM,1,2018,MAY,18/05/18,Plate,H,130
KM,1,2018,MAY,18/05/18,Solitary,FB,1
KM,1,2018,MAY,18/05/18,Solitary,PB,2
KM,1,2018,MAY,18/05/18,Solitary,H,11
KM,2,2018,MAY,18/05/18,Massive,FB,0
KM,2,2018,MAY,18/05/18,Massive,PB,108
KM,2,2018,MAY,18/05/18,Massive,H,488
KM,2,2018,MAY,18/05/18,Branching,FB,0
KM,2,2018,MAY,18/05/18,Branching,PB,1
KM,2,2018,MAY,18/05/18,Branching,H,5
KM,2,2018,MAY,18/05/18,Plate,FB,0
KM,2,2018,MAY,18/05/18,Plate,PB,15
KM,2,2018,MAY,18/05/18,Plate,H,134
KM,2,2018,MAY,18/05/18,Solitary,FB,1
KM,2,2018,MAY,18/05/18,Solitary,PB,4
KM,2,2018,MAY,18/05/18,Solitary,H,5
KM,3,2018,MAY,18/05/18,Massive,FB,4
KM,3,2018,MAY,18/05/18,Massive,PB,151
KM,3,2018,MAY,18/05/18,Massive,H,505
KM,3,2018,MAY,18/05/18,Branching,FB,0
KM,3,2018,MAY,18/05/18,Branching,PB,3
KM,3,2018,MAY,18/05/18,Branching,H,7
KM,3,2018,MAY,18/05/18,Plate,FB,0
KM,3,2018,MAY,18/05/18,Plate,PB,65
KM,3,2018,MAY,18/05/18,Plate,H,119
KM,3,2018,MAY,18/05/18,Solitary,FB,0
KM,3,2018,MAY,18/05/18,Solitary,PB,5
KM,3,2018,MAY,18/05/18,Solitary,H,0
MH4,1,2018,MAY,9/05/18,Massive,FB,0
MH4,1,2018,MAY,9/05/18,Massive,PB,19
MH4,1,2018,MAY,9/05/18,Massive,H,209
MH4,1,2018,MAY,9/05/18,Branching,FB,0
MH4,1,2018,MAY,9/05/18,Branching,PB,2
MH4,1,2018,MAY,9/05/18,Branching,H,12
MH4,1,2018,MAY,9/05/18,Plate,FB,0
MH4,1,2018,MAY,9/05/18,Plate,PB,16
MH4,1,2018,MAY,9/05/18,Plate,H,69
MH4,1,2018,MAY,9/05/18,Solitary,FB,0
MH4,1,2018,MAY,9/05/18,Solitary,PB,1
MH4,1,2018,MAY,9/05/18,Solitary,H,14
MH4,2,2018,MAY,9/05/18,Massive,FB,2
MH4,2,2018,MAY,9/05/18,Massive,PB,36
MH4,2,2018,MAY,9/05/18,Massive,H,252
MH4,2,2018,MAY,9/05/18,Branching,FB,0
MH4,2,2018,MAY,9/05/18,Branching,PB,7
MH4,2,2018,MAY,9/05/18,Branching,H,7
MH4,2,2018,MAY,9/05/18,Plate,FB,0
MH4,2,2018,MAY,9/05/18,Plate,PB,28
MH4,2,2018,MAY,9/05/18,Plate,H,93
MH4,2,2018,MAY,9/05/18,Solitary,FB,1
MH4,2,2018,MAY,9/05/18,Solitary,PB,4
MH4,2,2018,MAY,9/05/18,Solitary,H,0
MH4,3,2018,MAY,9/05/18,Massive,FB,0
MH4,3,2018,MAY,9/05/18,Massive,PB,25
MH4,3,2018,MAY,9/05/18,Massive,H,122
MH4,3,2018,MAY,9/05/18,Branching,FB,0
MH4,3,2018,MAY,9/05/18,Branching,PB,5
MH4,3,2018,MAY,9/05/18,Branching,H,7
MH4,3,2018,MAY,9/05/18,Plate,FB,0
MH4,3,2018,MAY,9/05/18,Plate,PB,5
MH4,3,2018,MAY,9/05/18,Plate,H,7
MH4,3,2018,MAY,9/05/18,Solitary,FB,0
MH4,3,2018,MAY,9/05/18,Solitary,PB,0
MH4,3,2018,MAY,9/05/18,Solitary,H,3
MH4,1,2018,MAY,13/05/18,Massive,FB,5
MH4,1,2018,MAY,13/05/18,Massive,PB,28
MH4,1,2018,MAY,13/05/18,Massive,H,388
MH4,1,2018,MAY,13/05/18,Branching,FB,0
MH4,1,2018,MAY,13/05/18,Branching,PB,1
MH4,1,2018,MAY,13/05/18,Branching,H,13
MH4,1,2018,MAY,13/05/18,Plate,FB,1
MH4,1,2018,MAY,13/05/18,Plate,PB,5
MH4,1,2018,MAY,13/05/18,Plate,H,69
MH4,1,2018,MAY,13/05/18,Solitary,FB,0
MH4,1,2018,MAY,13/05/18,Solitary,PB,1
MH4,1,2018,MAY,13/05/18,Solitary,H,4
MH4,2,2018,MAY,13/05/18,Massive,FB,5
MH4,2,2018,MAY,13/05/18,Massive,PB,36
MH4,2,2018,MAY,13/05/18,Massive,H,284
MH4,2,2018,MAY,13/05/18,Branching,FB,0
MH4,2,2018,MAY,13/05/18,Branching,PB,6
MH4,2,2018,MAY,13/05/18,Branching,H,28
MH4,2,2018,MAY,13/05/18,Plate,FB,0
MH4,2,2018,MAY,13/05/18,Plate,PB,15
MH4,2,2018,MAY,13/05/18,Plate,H,79
MH4,2,2018,MAY,13/05/18,Solitary,FB,0
MH4,2,2018,MAY,13/05/18,Solitary,PB,2
MH4,2,2018,MAY,13/05/18,Solitary,H,7
MH4,3,2018,MAY,13/05/18,Massive,FB,9
MH4,3,2018,MAY,13/05/18,Massive,PB,39
MH4,3,2018,MAY,13/05/18,Massive,H,291
MH4,3,2018,MAY,13/05/18,Branching,FB,0
MH4,3,2018,MAY,13/05/18,Branching,PB,16
MH4,3,2018,MAY,13/05/18,Branching,H,22
MH4,3,2018,MAY,13/05/18,Plate,FB,0
MH4,3,2018,MAY,13/05/18,Plate,PB,16
MH4,3,2018,MAY,13/05/18,Plate,H,83
MH4,3,2018,MAY,13/05/18,Solitary,FB,0
